Station Name,Measurement Timestamp,Air Temperature,Wet Bulb Temperature,Humidity,Rain Intensity,Interval Rain,Total Rain,Precipitation Type,Wind Direction,Wind Speed,Maximum Wind Speed,Barometric Pressure,Solar Radiation,Heading,Battery Life,Measurement Timestamp Label,Measurement ID
Foster Weather Station,11/16/2017 01:00:00 AM,1.78,,59,,0,,,282,3,3.3,993.2,0,,15.2,11/16/2017 1:00 AM,FosterWeatherStation201711160100
Oak Street Weather Station,11/16/2017 01:00:00 AM,3,0.6,63,0,0,2.4,0,336,2.4,3.9,994.3,1,2,12,11/16/2017 1:00 AM,OakStreetWeatherStation201711160100
63rd Street Weather Station,11/16/2017 02:00:00 AM,2.1,0,66,0,0,9.3,0,295,4,6.4,994.8,4,354,11.9,11/16/2017 2:00 AM,63rdStreetWeatherStation201711160200
Foster Weather Station,11/16/2017 02:00:00 AM,1.28,,59,,0,,,260,2.5,2.9,994.2,0,,15.2,11/16/2017 2:00 AM,FosterWeatherStation201711160200
Oak Street Weather Station,11/16/2017 02:00:00 AM,2.6,0.2,63,0,0,2.4,0,322,1.9,4.3,995.4,1,2,12,11/16/2017 2:00 AM,OakStreetWeatherStation201711160200
63rd Street Weather Station,11/16/2017 03:00:00 AM,1.6,-0.2,70,0,0,9.3,0,284,3.7,6.8,995,4,353,11.9,11/16/2017 3:00 AM,63rdStreetWeatherStation201711160300
Foster Weather Station,11/16/2017 03:00:00 AM,0.89,,61,,0,,,301,3.6,4,994.6,0,,15.2,11/16/2017 3:00 AM,FosterWeatherStation201711160300
Oak Street Weather Station,11/16/2017 03:00:00 AM,2.2,0,66,0,0,2.4,0,343,1.6,3.2,995.5,1,2,11.9,11/16/2017 3:00 AM,OakStreetWeatherStation201711160300
63rd Street Weather Station,11/16/2017 04:00:00 AM,1.1,-0.6,72,0,0,9.3,0,292,1.8,2.9,995.8,4,354,11.9,11/16/2017 4:00 AM,63rdStreetWeatherStation201711160400
Foster Weather Station,11/16/2017 04:00:00 AM,1,,62,,0,,,321,2.6,3.2,994.9,0,,15.1,11/16/2017 4:00 AM,FosterWeatherStation201711160400
Oak Street Weather Station,11/16/2017 04:00:00 AM,2.1,0,67,0,0,2.4,0,330,2.1,4,996.2,1,2,12.1,11/16/2017 4:00 AM,OakStreetWeatherStation201711160400
63rd Street Weather Station,11/16/2017 05:00:00 AM,1.3,-0.3,74,0,0,9.3,0,293,2.4,3.4,996.9,4,354,11.9,11/16/2017 5:00 AM,63rdStreetWeatherStation201711160500
Foster Weather Station,11/16/2017 05:00:00 AM,1.17,,62,,0,,,264,1.9,2.1,996.3,0,,15.2,11/16/2017 5:00 AM,FosterWeatherStation201711160500
Oak Street Weather Station,11/16/2017 05:00:00 AM,2.2,0.2,68,0,0,2.4,0,340,2.4,4,997.4,1,2,12,11/16/2017 5:00 AM,OakStreetWeatherStation201711160500
63rd Street Weather Station,11/16/2017 06:00:00 AM,1.8,0,72,0,0,9.3,0,344,4.2,7,997.8,4,353,11.9,11/16/2017 6:00 AM,63rdStreetWeatherStation201711160600
Foster Weather Station,11/16/2017 06:00:00 AM,1.17,,63,,0,,,328,4.1,4.8,997.3,0,,15.2,11/16/2017 6:00 AM,FosterWeatherStation201711160600
Oak Street Weather Station,11/16/2017 06:00:00 AM,2.3,0.2,68,0,0,2.4,0,355,3,5.2,998.3,1,2,12,11/16/2017 6:00 AM,OakStreetWeatherStation201711160600
63rd Street Weather Station,11/16/2017 07:00:00 AM,1.9,0.1,71,0,0,9.3,0,338,3.7,5.8,998.5,13,354,11.9,11/16/2017 7:00 AM,63rdStreetWeatherStation201711160700
Foster Weather Station,11/16/2017 07:00:00 AM,1,,64,,0,,,324,3.9,4.6,998,0,,15.2,11/16/2017 7:00 AM,FosterWeatherStation201711160700
Oak Street Weather Station,11/16/2017 07:00:00 AM,2,0.1,69,0,0,2.4,0,358,3.7,5.7,999,8,2,12.1,11/16/2017 7:00 AM,OakStreetWeatherStation201711160700
63rd Street Weather Station,11/16/2017 08:00:00 AM,1.8,0,72,0,0,9.3,0,351,2.9,5.7,999.6,35,354,11.9,11/16/2017 8:00 AM,63rdStreetWeatherStation201711160800
Foster Weather Station,11/16/2017 08:00:00 AM,1,,62,,0,,,315,2.5,2.7,999,0,,15.2,11/16/2017 8:00 AM,FosterWeatherStation201711160800
Oak Street Weather Station,11/16/2017 08:00:00 AM,2.3,0.3,68,0,0,2.4,0,349,3,4.6,1000.3,37,2,12,11/16/2017 8:00 AM,OakStreetWeatherStation201711160800
63rd Street Weather Station,11/16/2017 09:00:00 AM,1.9,0,71,0,0,9.3,0,343,3.9,5.9,1000.3,67,354,11.9,11/16/2017 9:00 AM,63rdStreetWeatherStation201711160900
Foster Weather Station,11/16/2017 09:00:00 AM,1.28,,63,,0,,,316,4.3,5,999.7,0,,15.2,11/16/2017 9:00 AM,FosterWeatherStation201711160900
Oak Street Weather Station,11/16/2017 09:00:00 AM,2.3,0.2,68,0,0,2.4,0,10,3.3,5.7,1000.6,77,2,12,11/16/2017 9:00 AM,OakStreetWeatherStation201711160900
63rd Street Weather Station,11/16/2017 10:00:00 AM,1.9,0,70,0,0,9.3,0,331,4.2,7,1000.9,113,354,11.9,11/16/2017 10:00 AM,63rdStreetWeatherStation201711161000
Foster Weather Station,11/16/2017 10:00:00 AM,1.39,,62,,0,,,339,5.4,5.7,1000.3,0,,15.2,11/16/2017 10:00 AM,FosterWeatherStation201711161000
Oak Street Weather Station,11/16/2017 10:00:00 AM,2.4,0.3,68,0,0,2.4,0,7,3.9,5.6,1001.5,84,2,12.1,11/16/2017 10:00 AM,OakStreetWeatherStation201711161000
63rd Street Weather Station,11/16/2017 11:00:00 AM,2.3,0.4,69,0,0,9.3,0,343,3,4.3,1001.1,128,354,11.9,11/16/2017 11:00 AM,63rdStreetWeatherStation201711161100
Foster Weather Station,11/16/2017 11:00:00 AM,1.56,,61,,0,,,315,3,3.4,1000.3,0,,15.2,11/16/2017 11:00 AM,FosterWeatherStation201711161100
Oak Street Weather Station,11/16/2017 11:00:00 AM,2.5,0.4,68,0,0,2.4,0,12,3.9,6,1001.6,132,3,12.1,11/16/2017 11:00 AM,OakStreetWeatherStation201711161100
63rd Street Weather Station,11/16/2017 12:00:00 PM,2.8,0.8,70,0,0,9.3,0,5,5,7,1000.8,136,354,11.9,11/16/2017 12:00 PM,63rdStreetWeatherStation201711161200
Foster Weather Station,11/16/2017 12:00:00 PM,2.06,,62,,0,,,344,1.6,1.9,1000.3,0,,15.1,11/16/2017 12:00 PM,FosterWeatherStation201711161200
Oak Street Weather Station,11/16/2017 12:00:00 PM,3.1,1,68,0,0,2.4,0,9,2.9,4.4,1001.4,133,2,11.9,11/16/2017 12:00 PM,OakStreetWeatherStation201711161200
63rd Street Weather Station,11/16/2017 01:00:00 PM,3.2,1.3,71,0,0,9.3,0,3,3.3,6,1000.9,113,354,11.9,11/16/2017 1:00 PM,63rdStreetWeatherStation201711161300
Foster Weather Station,11/16/2017 01:00:00 PM,2.28,,63,,0,,,345,2.7,3,1000.7,0,,15.1,11/16/2017 1:00 PM,FosterWeatherStation201711161300
Oak Street Weather Station,11/16/2017 01:00:00 PM,3.1,1.2,71,0,0,2.4,0,12,4,5.5,1001.7,102,2,12.1,11/16/2017 1:00 PM,OakStreetWeatherStation201711161300
63rd Street Weather Station,11/16/2017 02:00:00 PM,3.2,1.4,73,0,0,9.3,0,354,2.8,5.6,1001,86,354,11.8,11/16/2017 2:00 PM,63rdStreetWeatherStation201711161400
Foster Weather Station,11/16/2017 02:00:00 PM,2.56,,65,,0,,,352,2.8,3,1000.3,0,,15.2,11/16/2017 2:00 PM,FosterWeatherStation201711161400
Oak Street Weather Station,11/16/2017 02:00:00 PM,3,1,69,0,0,2.4,0,11,1.2,2.4,1001.5,68,3,12,11/16/2017 2:00 PM,OakStreetWeatherStation201711161400
63rd Street Weather Station,11/16/2017 03:00:00 PM,3.4,1.7,75,0,0,9.3,0,8,2.6,3.7,1001,36,354,11.8,11/16/2017 3:00 PM,63rdStreetWeatherStation201711161500
Foster Weather Station,11/16/2017 03:00:00 PM,2.78,,66,,0,,,352,2.2,2.8,1000.7,0,,15.2,11/16/2017 3:00 PM,FosterWeatherStation201711161500
Oak Street Weather Station,11/16/2017 03:00:00 PM,3.4,1.5,72,0,0,2.4,0,13,1.7,2.5,1001.7,29,2,11.8,11/16/2017 3:00 PM,OakStreetWeatherStation201711161500
63rd Street Weather Station,11/16/2017 04:00:00 PM,3.6,1.8,72,0,0,9.3,0,53,2.9,4.9,1001.7,10,354,11.9,11/16/2017 4:00 PM,63rdStreetWeatherStation201711161600
Foster Weather Station,11/16/2017 04:00:00 PM,2.78,,65,,0,,,324,1.8,1.9,1001.4,0,,15.2,11/16/2017 4:00 PM,FosterWeatherStation201711161600
Oak Street Weather Station,11/16/2017 04:00:00 PM,3.5,1.5,70,0,0,2.4,0,59,2.2,2.8,1002.4,7,2,12,11/16/2017 4:00 PM,OakStreetWeatherStation201711161600
63rd Street Weather Station,11/16/2017 05:00:00 PM,3.5,1.7,74,0,0,9.3,0,349,1.9,3,1002.1,4,354,11.9,11/16/2017 5:00 PM,63rdStreetWeatherStation201711161700
Foster Weather Station,11/16/2017 05:00:00 PM,2.56,,66,,0,,,15,1.7,2,1001.7,0,,15.2,11/16/2017 5:00 PM,FosterWeatherStation201711161700
Oak Street Weather Station,11/16/2017 05:00:00 PM,3.5,1.6,71,0,0,2.4,0,60,3.8,4.4,1002.7,1,2,12,11/16/2017 5:00 PM,OakStreetWeatherStation201711161700
63rd Street Weather Station,11/16/2017 06:00:00 PM,3.7,2,75,0,0,9.3,0,351,2.3,3.8,1002.3,4,354,11.9,11/16/2017 6:00 PM,63rdStreetWeatherStation201711161800
Foster Weather Station,11/16/2017 06:00:00 PM,2.56,,64,,0,,,65,1.3,1.5,1001.7,0,,15.1,11/16/2017 6:00 PM,FosterWeatherStation201711161800
Oak Street Weather Station,11/16/2017 06:00:00 PM,3.4,1.5,71,0,0,2.4,0,22,1.8,2.3,1002.9,1,2,12.1,11/16/2017 6:00 PM,OakStreetWeatherStation201711161800
63rd Street Weather Station,11/16/2017 07:00:00 PM,3.6,1.8,73,0,0,9.3,0,75,2.1,2.4,1001.7,4,354,11.9,11/16/2017 7:00 PM,63rdStreetWeatherStation201711161900
Foster Weather Station,11/16/2017 07:00:00 PM,2.78,,66,,0,,,45,2.9,3.1,1001.4,0,,14.8,11/16/2017 7:00 PM,FosterWeatherStation201711161900
Oak Street Weather Station,11/16/2017 07:00:00 PM,3.6,1.7,72,0,0,2.4,0,32,3.1,3.8,1002.5,1,2,12,11/16/2017 7:00 PM,OakStreetWeatherStation201711161900
63rd Street Weather Station,11/16/2017 08:00:00 PM,4.3,2.3,72,0,0,9.3,0,0,0,0.4,1002.1,4,354,11.9,11/16/2017 8:00 PM,63rdStreetWeatherStation201711162000
Foster Weather Station,11/16/2017 08:00:00 PM,3.06,,65,,0,,,287,1,1.4,1001.7,0,,15.1,11/16/2017 8:00 PM,FosterWeatherStation201711162000
Oak Street Weather Station,11/16/2017 08:00:00 PM,4,1.9,70,0,0,2.4,0,0,0,0.4,1002.8,1,2,12,11/16/2017 8:00 PM,OakStreetWeatherStation201711162000
63rd Street Weather Station,11/16/2017 09:00:00 PM,4.2,2.3,73,0,0,9.3,0,121,1.3,2,1001.9,4,356,11.8,11/16/2017 9:00 PM,63rdStreetWeatherStation201711162100
Foster Weather Station,11/16/2017 09:00:00 PM,3.28,,66,,0,,,64,1,1.1,1001.4,0,,15.2,11/16/2017 9:00 PM,FosterWeatherStation201711162100
Oak Street Weather Station,11/16/2017 09:00:00 PM,3.9,2.1,73,0,0,2.4,0,27,1.8,2.2,1002.5,0,2,11.8,11/16/2017 9:00 PM,OakStreetWeatherStation201711162100
63rd Street Weather Station,11/16/2017 10:00:00 PM,4.6,2.7,73,0,0,9.3,0,133,2.7,4.2,1001.6,4,354,11.8,11/16/2017 10:00 PM,63rdStreetWeatherStation201711162200
Foster Weather Station,11/16/2017 10:00:00 PM,3.67,,67,,0,,,111,2.5,2.8,1000.7,0,,15.2,11/16/2017 10:00 PM,FosterWeatherStation201711162200
Oak Street Weather Station,11/16/2017 10:00:00 PM,4.6,2.7,73,0,0,2.4,0,105,2.1,3.1,1002,0,2,12,11/16/2017 10:00 PM,OakStreetWeatherStation201711162200
63rd Street Weather Station,11/16/2017 11:00:00 PM,4.1,2.4,75,0,0,9.3,0,205,2.9,5,1001,4,354,11.9,11/16/2017 11:00 PM,63rdStreetWeatherStation201711162300
Foster Weather Station,11/16/2017 11:00:00 PM,4.06,,68,,0,,,149,2.4,2.6,1000,0,,15.1,11/16/2017 11:00 PM,FosterWeatherStation201711162300
Oak Street Weather Station,11/16/2017 11:00:00 PM,4.9,2.8,72,0,0,2.4,0,124,1.4,4.9,1001.1,0,2,12,11/16/2017 11:00 PM,OakStreetWeatherStation201711162300
63rd Street Weather Station,11/17/2017 12:00:00 AM,3.7,2.1,76,0,0,9.3,0,202,3,5.5,1000.5,4,354,11.9,11/17/2017 12:00 AM,63rdStreetWeatherStation201711172400
Foster Weather Station,11/17/2017 12:00:00 AM,3.78,,67,,0,,,212,4.3,4.8,999.7,0,,15.2,11/17/2017 12:00 AM,FosterWeatherStation201711172400
Oak Street Weather Station,11/17/2017 12:00:00 AM,4.7,2.6,70,0,0,2.4,0,95,1.4,2.4,1000.8,0,2,12.1,11/17/2017 12:00 AM,OakStreetWeatherStation201711172400
63rd Street Weather Station,11/17/2017 01:00:00 AM,3.7,2.1,76,0,0,9.3,0,194,4.1,5.9,999.9,4,354,11.9,11/17/2017 1:00 AM,63rdStreetWeatherStation201711170100
Foster Weather Station,11/17/2017 01:00:00 AM,3.5,,69,,0,,,182,5.1,5.7,999,0,,15.2,11/17/2017 1:00 AM,FosterWeatherStation201711170100
Oak Street Weather Station,11/17/2017 01:00:00 AM,4.3,2.3,72,0,0,2.4,0,94,2.6,5.2,1000.1,0,2,12,11/17/2017 1:00 AM,OakStreetWeatherStation201711170100
63rd Street Weather Station,11/17/2017 02:00:00 AM,3.5,2,77,0,0,9.3,0,192,3.1,5.5,1000.4,4,354,11.9,11/17/2017 2:00 AM,63rdStreetWeatherStation201711170200
Foster Weather Station,11/17/2017 02:00:00 AM,3.5,,68,,0,,,182,3.2,4.1,999.7,0,,14.8,11/17/2017 2:00 AM,FosterWeatherStation201711170200
Oak Street Weather Station,11/17/2017 02:00:00 AM,4.2,2.3,72,0,0,2.4,0,106,2.7,4.5,1000.8,0,2,12.1,11/17/2017 2:00 AM,OakStreetWeatherStation201711170200
63rd Street Weather Station,11/17/2017 03:00:00 AM,3.4,1.9,78,0,0,9.3,0,164,3.1,5.2,1000.1,4,354,11.9,11/17/2017 3:00 AM,63rdStreetWeatherStation201711170300
Foster Weather Station,11/17/2017 03:00:00 AM,3.17,,69,,0,,,180,1.1,1.9,999.3,0,,15.2,11/17/2017 3:00 AM,FosterWeatherStation201711170300
Oak Street Weather Station,11/17/2017 03:00:00 AM,3.9,2,73,0,0,2.4,0,99,3.1,4.6,1000.3,1,2,12,11/17/2017 3:00 AM,OakStreetWeatherStation201711170300
63rd Street Weather Station,11/17/2017 04:00:00 AM,3.2,1.8,78,0,0,9.3,0,173,3.9,7,999.3,4,354,11.9,11/17/2017 4:00 AM,63rdStreetWeatherStation201711170400
Foster Weather Station,11/17/2017 04:00:00 AM,2.78,,69,,0,,,160,4.9,5.3,998.3,0,,15.2,11/17/2017 4:00 AM,FosterWeatherStation201711170400
Oak Street Weather Station,11/17/2017 04:00:00 AM,3.7,2,74,0,0,2.4,0,121,2.6,3.8,999.7,0,2,12,11/17/2017 4:00 AM,OakStreetWeatherStation201711170400
63rd Street Weather Station,11/17/2017 05:00:00 AM,3.2,1.8,79,0,0,9.3,0,176,3.5,6.3,998.6,4,355,11.9,11/17/2017 5:00 AM,63rdStreetWeatherStation201711170500
Foster Weather Station,11/17/2017 05:00:00 AM,2.78,,71,,0,,,168,4.6,5.5,998,0,,15.2,11/17/2017 5:00 AM,FosterWeatherStation201711170500
Oak Street Weather Station,11/17/2017 05:00:00 AM,3.6,1.9,74,0,0,2.4,0,118,3.5,5.5,999,1,2,12,11/17/2017 5:00 AM,OakStreetWeatherStation201711170500
63rd Street Weather Station,11/17/2017 06:00:00 AM,3.1,1.7,80,0,0,9.3,0,199,4,8,998.8,4,353,11.9,11/17/2017 6:00 AM,63rdStreetWeatherStation201711170600
Foster Weather Station,11/17/2017 06:00:00 AM,2.56,,70,,0,,,183,5.5,6.3,997.6,0,,15.2,11/17/2017 6:00 AM,FosterWeatherStation201711170600
Oak Street Weather Station,11/17/2017 06:00:00 AM,3.7,2,74,0,0,2.4,0,146,1.4,3.1,999,1,2,12,11/17/2017 6:00 AM,OakStreetWeatherStation201711170600
63rd Street Weather Station,11/17/2017 07:00:00 AM,2.7,1.6,82,0,0,9.3,0,178,4.3,6.1,997.3,15,354,11.9,11/17/2017 7:00 AM,63rdStreetWeatherStation201711170700
Foster Weather Station,11/17/2017 07:00:00 AM,2.5,,73,,0,,,174,4.6,5.4,996.3,0,,15.2,11/17/2017 7:00 AM,FosterWeatherStation201711170700
Oak Street Weather Station,11/17/2017 07:00:00 AM,3.5,1.8,76,0,0,2.4,0,106,4.5,6.5,997.6,11,2,12,11/17/2017 7:00 AM,OakStreetWeatherStation201711170700
63rd Street Weather Station,11/17/2017 08:00:00 AM,2.8,1.6,81,0,0,9.3,0,178,4.7,11.4,997.2,90,354,11.8,11/17/2017 8:00 AM,63rdStreetWeatherStation201711170800
Foster Weather Station,11/17/2017 08:00:00 AM,2.78,,71,,0,,,160,2.9,3.6,996.6,0,,15.1,11/17/2017 8:00 AM,FosterWeatherStation201711170800
Oak Street Weather Station,11/17/2017 08:00:00 AM,3.4,1.8,76,0,0,2.4,0,115,1.5,4.8,997.6,86,2,12,11/17/2017 8:00 AM,OakStreetWeatherStation201711170800
63rd Street Weather Station,11/17/2017 09:00:00 AM,3.2,1.9,80,0,0,9.3,0,183,4.9,9,996.2,180,354,11.8,11/17/2017 9:00 AM,63rdStreetWeatherStation201711170900
Foster Weather Station,11/17/2017 09:00:00 AM,3.17,,69,,0,,,125,1.9,2.6,995.6,0,,15.1,11/17/2017 9:00 AM,FosterWeatherStation201711170900
Oak Street Weather Station,11/17/2017 09:00:00 AM,4.1,2.4,74,0,0,2.4,0,110,2.8,4.9,996.3,177,2,12,11/17/2017 9:00 AM,OakStreetWeatherStation201711170900
63rd Street Weather Station,11/17/2017 10:00:00 AM,4.3,2.5,75,0,0,9.3,0,169,5.7,7.9,994.8,239,354,11.8,11/17/2017 10:00 AM,63rdStreetWeatherStation201711171000
Foster Weather Station,11/17/2017 10:00:00 AM,3.5,,72,,0,,,156,3.5,4.4,994.2,0,,15.1,11/17/2017 10:00 AM,FosterWeatherStation201711171000
Oak Street Weather Station,11/17/2017 10:00:00 AM,4.4,2.5,73,0,0,2.4,0,102,4.4,8.5,995.3,190,2,12,11/17/2017 10:00 AM,OakStreetWeatherStation201711171000
63rd Street Weather Station,11/17/2017 11:00:00 AM,5.2,3.1,72,0,0,9.3,0,181,4,6.6,993.1,226,353,11.8,11/17/2017 11:00 AM,63rdStreetWeatherStation201711171100
Foster Weather Station,11/17/2017 11:00:00 AM,4,,71,,0,,,149,5.1,6.8,992.2,0,,15.2,11/17/2017 11:00 AM,FosterWeatherStation201711171100
Oak Street Weather Station,11/17/2017 11:00:00 AM,5.3,3,70,0,0,2.4,0,105,3.8,8.5,993.2,134,2,12.1,11/17/2017 11:00 AM,OakStreetWeatherStation201711171100
63rd Street Weather Station,11/17/2017 12:00:00 PM,6.4,3.6,64,0,0,9.3,0,185,6.7,10.4,991.3,146,354,11.9,11/17/2017 12:00 PM,63rdStreetWeatherStation201711171200
Foster Weather Station,11/17/2017 12:00:00 PM,5.17,,66,,0,,,171,2.9,3.1,990.2,0,,15.1,11/17/2017 12:00 PM,FosterWeatherStation201711171200
Oak Street Weather Station,11/17/2017 12:00:00 PM,6.7,3.9,64,0,0,2.4,0,106,3.8,6.9,991.5,116,3,12,11/17/2017 12:00 PM,OakStreetWeatherStation201711171200
63rd Street Weather Station,11/17/2017 01:00:00 PM,7.1,4.1,62,0,0,9.3,0,199,5.6,7.6,990.2,148,354,11.9,11/17/2017 1:00 PM,63rdStreetWeatherStation201711171300
Foster Weather Station,11/17/2017 01:00:00 PM,6.78,,53,,0,,,164,3,3.6,989.5,0,,15.1,11/17/2017 1:00 PM,FosterWeatherStation201711171300
Oak Street Weather Station,11/17/2017 01:00:00 PM,7.7,4.2,57,0,0,2.4,0,84,1.6,2.7,990.6,155,3,12.1,11/17/2017 1:00 PM,OakStreetWeatherStation201711171300
63rd Street Weather Station,11/17/2017 02:00:00 PM,7.4,4.4,62,0,0,9.3,0,196,5.5,8.2,988.9,63,354,11.9,11/17/2017 2:00 PM,63rdStreetWeatherStation201711171400
Foster Weather Station,11/17/2017 02:00:00 PM,7.17,,51,,0,,,163,2.4,3.8,987.8,0,,15.1,11/17/2017 2:00 PM,FosterWeatherStation201711171400
Oak Street Weather Station,11/17/2017 02:00:00 PM,8.2,4.5,55,0,0,2.4,0,210,1.1,3.4,989.1,39,3,12.1,11/17/2017 2:00 PM,OakStreetWeatherStation201711171400
63rd Street Weather Station,11/17/2017 03:00:00 PM,6.4,4.4,74,0.6,1.2,10.5,60,190,4.1,8.2,988.1,17,354,11.9,11/17/2017 3:00 PM,63rdStreetWeatherStation201711171500
Foster Weather Station,11/17/2017 03:00:00 PM,5.06,,71,,0,,,161,4.3,4.6,986.8,0,,15.2,11/17/2017 3:00 PM,FosterWeatherStation201711171500
Oak Street Weather Station,11/17/2017 03:00:00 PM,6.6,4.6,74,0,0.2,2.6,60,93,2.9,5.7,988.1,16,3,12.1,11/17/2017 3:00 PM,OakStreetWeatherStation201711171500
63rd Street Weather Station,11/17/2017 04:00:00 PM,7.2,4.9,71,0,0,10.5,0,175,6.8,10.4,986.1,7,355,11.9,11/17/2017 4:00 PM,63rdStreetWeatherStation201711171600
Foster Weather Station,11/17/2017 04:00:00 PM,6.17,,69,,0,,,169,7.1,7.6,985.4,0,,15.2,11/17/2017 4:00 PM,FosterWeatherStation201711171600
Oak Street Weather Station,11/17/2017 04:00:00 PM,7.3,5,70,0,0.1,2.6,0,102,5.7,8,986.4,4,2,11.9,11/17/2017 4:00 PM,OakStreetWeatherStation201711171600
63rd Street Weather Station,11/17/2017 05:00:00 PM,6.8,5.2,79,2.4,2.5,13,60,165,3,5.5,984.4,4,354,11.8,11/17/2017 5:00 PM,63rdStreetWeatherStation201711171700
Foster Weather Station,11/17/2017 05:00:00 PM,6.28,,73,,0,,,167,7.3,7.9,983.1,0,,15.1,11/17/2017 5:00 PM,FosterWeatherStation201711171700
Oak Street Weather Station,11/17/2017 05:00:00 PM,7.6,5.5,73,0,1,3.6,60,105,2.6,7.2,984.2,0,2,12,11/17/2017 5:00 PM,OakStreetWeatherStation201711171700
63rd Street Weather Station,11/17/2017 06:00:00 PM,6.8,5.8,87,1.8,6.7,19.7,60,193,6.1,9,983.7,4,354,11.9,11/17/2017 6:00 PM,63rdStreetWeatherStation201711171800
Foster Weather Station,11/17/2017 06:00:00 PM,6.17,,79,,0,,,160,4.2,4.9,982.4,0,,15.2,11/17/2017 6:00 PM,FosterWeatherStation201711171800
Oak Street Weather Station,11/17/2017 06:00:00 PM,7,5.7,83,0,1.8,1.8,60,114,2.5,4.5,983.4,0,2,11.9,11/17/2017 6:00 PM,OakStreetWeatherStation201711171800
63rd Street Weather Station,11/17/2017 07:00:00 PM,6.3,5.7,92,0,0.6,0.6,0,196,5.6,9.4,982.4,4,354,11.7,11/17/2017 7:00 PM,63rdStreetWeatherStation201711171900
Foster Weather Station,11/17/2017 07:00:00 PM,6.39,,81,,0,,,180,3.8,4.6,981.4,0,,15.2,11/17/2017 7:00 PM,FosterWeatherStation201711171900
Oak Street Weather Station,11/17/2017 07:00:00 PM,7,6,86,0,0.5,2.4,60,114,1.6,3.4,982.3,0,2,12,11/17/2017 7:00 PM,OakStreetWeatherStation201711171900
63rd Street Weather Station,11/17/2017 08:00:00 PM,6.4,5.8,92,0,0,0.6,0,195,4.4,8.1,981.2,4,354,11.8,11/17/2017 8:00 PM,63rdStreetWeatherStation201711172000
Foster Weather Station,11/17/2017 08:00:00 PM,6.06,,82,,0,,,193,5.3,6.3,980.4,0,,15.1,11/17/2017 8:00 PM,FosterWeatherStation201711172000
Oak Street Weather Station,11/17/2017 08:00:00 PM,7.2,6,86,0,0,2.4,0,123,1.6,3.7,981.5,0,2,12,11/17/2017 8:00 PM,OakStreetWeatherStation201711172000
63rd Street Weather Station,11/17/2017 09:00:00 PM,6.9,6.3,92,0,0,0.6,0,204,3.7,6,980.6,4,355,11.9,11/17/2017 9:00 PM,63rdStreetWeatherStation201711172100
Foster Weather Station,11/17/2017 09:00:00 PM,6.5,,85,,0,,,199,3.7,4.2,979.7,0,,15.1,11/17/2017 9:00 PM,FosterWeatherStation201711172100
Oak Street Weather Station,11/17/2017 09:00:00 PM,7.7,6.7,87,0.6,0.1,2.5,60,314,1,2.1,980.8,0,2,11.9,11/17/2017 9:00 PM,OakStreetWeatherStation201711172100
63rd Street Weather Station,11/17/2017 10:00:00 PM,8.5,7.9,92,0,0,0.6,0,237,5.4,8.4,979.8,3,354,11.9,11/17/2017 10:00 PM,63rdStreetWeatherStation201711172200
Foster Weather Station,11/17/2017 10:00:00 PM,7.5,,86,,0,,,209,3.6,4,979,0,,15.1,11/17/2017 10:00 PM,FosterWeatherStation201711172200
Oak Street Weather Station,11/17/2017 10:00:00 PM,8.8,7.8,88,0,0.1,2.6,60,273,2.3,5.5,980,0,2,12,11/17/2017 10:00 PM,OakStreetWeatherStation201711172200
63rd Street Weather Station,11/17/2017 11:00:00 PM,9,8.2,90,0,0,0.6,0,239,5.3,9.6,979.4,3,354,11.9,11/17/2017 11:00 PM,63rdStreetWeatherStation201711172300
Foster Weather Station,11/17/2017 11:00:00 PM,8.17,,86,,0,,,198,2,2.4,978.7,0,,15.1,11/17/2017 11:00 PM,FosterWeatherStation201711172300
Oak Street Weather Station,11/17/2017 11:00:00 PM,9.1,8.1,88,0,0,2.7,0,276,1.8,4.6,979.8,0,2,12,11/17/2017 11:00 PM,OakStreetWeatherStation201711172300
63rd Street Weather Station,11/18/2017 12:00:00 AM,8.8,8.4,95,0,0,0.7,60,241,3.6,5.7,979.2,3,354,11.9,11/18/2017 12:00 AM,63rdStreetWeatherStation201711182400
Foster Weather Station,11/18/2017 12:00:00 AM,8.56,,87,,0,,,253,2.5,3.1,978.3,0,,15.1,11/18/2017 12:00 AM,FosterWeatherStation201711182400
Oak Street Weather Station,11/18/2017 12:00:00 AM,9.3,8.5,90,0,0.1,2.8,0,292,1.7,4.7,979.5,0,2,12.1,11/18/2017 12:00 AM,OakStreetWeatherStation201711182400
63rd Street Weather Station,11/18/2017 01:00:00 AM,8.8,8.5,96,0,0,0.7,0,254,1.7,2.4,978.7,3,354,11.9,11/18/2017 1:00 AM,63rdStreetWeatherStation201711180100
Foster Weather Station,11/18/2017 01:00:00 AM,8.5,,87,,0,,,328,1.5,1.7,978.7,0,,15.1,11/18/2017 1:00 AM,FosterWeatherStation201711180100
Oak Street Weather Station,11/18/2017 01:00:00 AM,9.3,8.5,91,0,0,2.8,60,0,0.4,0.8,979.6,0,3,12.1,11/18/2017 1:00 AM,OakStreetWeatherStation201711180100
63rd Street Weather Station,11/18/2017 02:00:00 AM,8.4,8.1,96,0,0,0.7,0,61,1.3,1.9,978.3,3,354,11.9,11/18/2017 2:00 AM,63rdStreetWeatherStation201711180200
